Link,Image,Name,Release date,Weight,OS,Storage,Screen_size,Screen_resolution,RAM,Battery,Camera,Price
https://www.gsmarena.com/vivo_y22s-11809.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y22s.jpg,vivo Y22s,"2022, August",192,Android 12,128,6.55,720x1612,6,5000,50,14990
https://www.gsmarena.com/vivo_v25_pro-11771.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v25-pro.jpg,vivo V25 Pro,"2022, August",190,Android 12,128,6.56,1080x2376,8,4830,64,39999
https://www.gsmarena.com/vivo_v25-11772.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v25-.jpg,vivo V25,"2022, September",186,Android 12,128,6.44,1080x2404,8,4500,64,27999
https://www.gsmarena.com/vivo_y35-11770.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y35-2022.jpg,vivo Y35,"2022, August",188,Android 11,64,6.58,1080x2408,4,5000,50,18499
https://www.gsmarena.com/vivo_y77e-11767.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y77e.jpg,vivo Y77e,"2022, August",194,Android 12,128,6.58,1080x2408,6,5000,13,20090
https://www.gsmarena.com/vivo_y02s-11697.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y02s.jpg,vivo Y02s,"2022, August",182,Android 12,32,6.51,720x1600,2,5000,8,8990
https://www.gsmarena.com/vivo_y77e-11767.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y77e.jpg,vivo Y77e,"2022, August",194,Android 12,128,6.58,1080x2408,6,5000,13,20090
https://www.gsmarena.com/vivo_y02s-11697.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y02s.jpg,vivo Y02s,"2022, August",182,Android 12,32,6.51,720x1600,2,5000,8,8990
https://www.gsmarena.com/vivo_iqoo_9t-11658.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-9t-5g.jpg,vivo iQOO 9T,"2022, August",206,Android 12,128,6.78,1080x2400,8,4700,50,45799
https://www.gsmarena.com/vivo_y30_5g-11696.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y33e.jpg,vivo Y30 5G,"2022, July",193,Android 12,128,6.51,720x1600,6,5000,50,17990
https://www.gsmarena.com/vivo_iqoo_10_pro-11701.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo10-pro.jpg,vivo iQOO 10 Pro,"2022, July",215.4,Android 12,256,6.78,1440x3200,8,4700,50,59290
https://www.gsmarena.com/vivo_iqoo_10-11703.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo10.jpg,vivo iQOO 10,"2022, July",206,Android 12,128,6.78,1080x2400,8,4700,50,43890
https://www.gsmarena.com/vivo_y77-11650.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y77-5g.jpg,vivo Y77,"2022, July",194,Android 12,128,6.58,1080x2408,8,5000,50,17990
https://www.gsmarena.com/vivo_iqoo_neo_6-11578.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-neo6.jpg,vivo iQOO Neo 6,"2022, May",190,Android 12,128,6.62,1080x2400,8,4700,64,28999
https://www.gsmarena.com/vivo_t2x-11554.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-t2x.jpg,vivo T2x,"2022, May",202.8,Android 12,128,6.58,1080x2408,6,6000,50,18990
https://www.gsmarena.com/vivo_y72t-11548.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y72t.jpg,vivo Y72t,"2022, May",199.8,Android 11,128,6.58,1080x2408,8,6000,50,16290
https://www.gsmarena.com/vivo_y75-11545.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y75.jpg,vivo Y75,"2022, May",172,Android 12,128,6.44,1080x2400,8,4050,50,19980
https://www.gsmarena.com/vivo_s15_pro-11540.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-s15-pro.jpg,vivo S15 Pro,"2022, May",188,Android 12,256,6.56,1080x2376,8,4500,50,39190
https://www.gsmarena.com/vivo_s15-11515.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-s15.jpg,vivo S15,"2022, May",197,Android 12,128,6.62,1080x2400,8,4500,64,30990
https://www.gsmarena.com/vivo_iqoo_neo6_se-11507.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-neo6-se.jpg,vivo iQOO Neo6 SE,"2022, May",190,Android 12,128,6.62,1080x2400,8,4700,64,23090
https://www.gsmarena.com/vivo_t1_pro-11511.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-t1-5g-778g.jpg,vivo T1 Pro,"2022, May",180.3,Android 12,128,6.44,1080x2404,6,4700,64,23999
https://www.gsmarena.com/vivo_iqoo_z6_pro-11501.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-z6-pro.jpg,vivo iQOO Z6 Pro,"2022, May",180,Android 12,128,6.44,1080x2404,6,4700,64,23990
https://www.gsmarena.com/vivo_y55-11744.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y55-pk.jpg,vivo Y55,"2022, July",182,Android 12,128,6.44,1080x2400,8,5000,50,23300
https://www.gsmarena.com/vivo_iqoo_z6_44w-11502.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-z6-44w.jpg,vivo iQOO Z6 44W,"2022, May",182,Android 12,128,6.44,1080x2400,4,5000,50,15999
https://www.gsmarena.com/vivo_x80_pro-11407.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-x80-pro.jpg,vivo X80 Pro,"2022, April",215,Android 12,256,6.78,1440x3200,8,4700,50,79999
https://www.gsmarena.com/vivo_x80-11492.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-x80.jpg,vivo X80,"2022, April",203,Android 12,256,6.78,1080x2400,8,4500,50,54999
https://www.gsmarena.com/vivo_s15e-11484.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-s15e.jpg,vivo S15e,"2022, April",190,Android 11,128,6.44,1080x2404,8,4700,50,23390
https://www.gsmarena.com/vivo_iqoo_neo6_(china)-11461.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-neo6-r.jpg,vivo iQOO Neo6,"2022, April",194,Android 12,128,6.62,1080x2400,8,4700,64,28999
https://www.gsmarena.com/vivo_x_note-11469.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-x-note.jpg,vivo X Note,"2022, April",216,Android 12,256,7,1440x3080,8,5000,50,71490
https://www.gsmarena.com/vivo_x_fold-11460.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-x-fold.jpg,vivo X Fold,"2022, April",311,Android 12,256,8.03,1916x2160,12,4600,50,106990
https://www.gsmarena.com/vivo_pad-11470.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-pad.jpg,vivo Pad,"2022, April",489,Android 12,128,11,1600x2560,8,8040,13,28990
https://www.gsmarena.com/vivo_y33-11330.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y53s-4g.jpg,vivo Y33,"2021, October",191,Android 11,128,6.58,1080x2408,4,5000,48,15990
https://www.gsmarena.com/vivo_y75_5g-11338.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y55-5g.jpg,vivo Y75 5G,"2022, January",187,Android 11,128,6.58,1080x2408,8,5000,50,21490
https://www.gsmarena.com/vivo_y55_5g-11324.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y55-5g.jpg,vivo Y55 5G,"2022, January",187,Android 11,128,6.58,1080x2408,4,5000,50,20990
https://www.gsmarena.com/vivo_iqoo_9_(china)-11310.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-9.jpg,vivo iQOO 9,"2022, January",206,Android 12,128,6.78,1080x2400,8,4700,50,36990
https://www.gsmarena.com/vivo_v23_pro-11286.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v23-pro.jpg,vivo V23 Pro,"2022, January",171,Android 12,128,6.56,1080x2376,8,4300,108,38990
https://www.gsmarena.com/vivo_v23_5g-11308.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v23-5g.jpg,vivo V23 5G,"2022, January",179,Android 12,128,6.44,1080x2400,8,4200,64,34989
https://www.gsmarena.com/vivo_y33t-11313.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y33t.jpg,vivo Y33t,"2022, January",182,Android 11,128,6.58,1080x2408,8,5000,50,17989
https://www.gsmarena.com/vivo_y21t_(india)-11301.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y21s.jpg,vivo Y21t (India),"2022, January",182,Android 11,128,6.58,1080x2408,4,5000,50,15499
https://www.gsmarena.com/vivo_y21a-11329.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y21-.jpg,vivo Y21a,"2022, February",182,Android 11,64,6.51,720x1600,4,5000,13,13489
